language_group,manual_review_flag,manual_review_cues,manual_review_fields,id,node_id,name,full_name,html_url,description,language,stargazers_count,watchers_count,forks_count,open_issues_count,archived,fork,has_issues,private,created_at,updated_at,pushed_at,default_branch,owner_login,owner_type,license_spdx_id,source_file,source_record_index
TypeScript,False,,,301793434,MDEwOlJlcG9zaXRvcnkzMDE3OTM0MzQ=,focalboard,mattermost-community/focalboard,https://github.com/mattermost-community/focalboard,"Focalboard is an open source, self-hosted alternative to Trello, Notion, and Asana.",TypeScript,26098,26098,2533,777,False,False,True,False,2020-10-06T16:46:23Z,2026-04-28T12:50:56Z,2026-04-20T09:56:19Z,main,mattermost-community,Organization,NOASSERTION,data\raw\candidate_repos\typescript_candidates_raw.json,217
TypeScript,False,,,1034478597,R_kgDOPajkBQ,open-lovable,firecrawl/open-lovable,https://github.com/firecrawl/open-lovable,🔥 Clone and recreate any website as a modern React app in seconds,TypeScript,26070,26070,4992,132,False,False,True,False,2025-08-08T13:04:02Z,2026-04-28T18:39:33Z,2025-11-19T15:29:48Z,main,firecrawl,Organization,MIT,data\raw\candidate_repos\typescript_candidates_raw.json,218
TypeScript,False,,,140516736,MDEwOlJlcG9zaXRvcnkxNDA1MTY3MzY=,OI-wiki,OI-wiki/OI-wiki,https://github.com/OI-wiki/OI-wiki,:star2: Wiki of OI / ICPC for everyone. （某大型游戏线上攻略，内含炫酷算术魔法）,TypeScript,25920,25920,4628,131,False,False,True,False,2018-07-11T03:28:14Z,2026-04-28T12:36:15Z,2026-04-28T16:35:58Z,master,OI-wiki,Organization,,data\raw\candidate_repos\typescript_candidates_raw.json,219
TypeScript,False,,,285092252,MDEwOlJlcG9zaXRvcnkyODUwOTIyNTI=,sst,anomalyco/sst,https://github.com/anomalyco/sst,Build full-stack apps on your own infrastructure.,TypeScript,25906,25906,2079,230,False,False,True,False,2020-08-04T20:28:14Z,2026-04-28T18:00:58Z,2026-04-28T18:38:47Z,dev,anomalyco,Organization,MIT,data\raw\candidate_repos\typescript_candidates_raw.json,220
TypeScript,True,template,description; topics,59652928,MDEwOlJlcG9zaXRvcnk1OTY1MjkyOA==,ngx-admin,akveo/ngx-admin,https://github.com/akveo/ngx-admin,Customizable admin dashboard template based on Angular 10+,TypeScript,25761,25761,7934,486,False,False,True,False,2016-05-25T10:09:03Z,2026-04-27T05:49:09Z,2024-09-25T10:12:17Z,master,akveo,Organization,MIT,data\raw\candidate_repos\typescript_candidates_raw.json,221
TypeScript,True,template,topics,50146229,MDEwOlJlcG9zaXRvcnk1MDE0NjIyOQ==,grapesjs,GrapesJS/grapesjs,https://github.com/GrapesJS/grapesjs,Free and Open source Web Builder Framework. Next generation tool for building templates without coding,TypeScript,25749,25749,4593,37,False,False,True,False,2016-01-22T00:23:19Z,2026-04-28T18:02:06Z,2026-04-28T10:28:57Z,dev,GrapesJS,Organization,NOASSERTION,data\raw\candidate_repos\typescript_candidates_raw.json,222
TypeScript,False,,,45250726,MDEwOlJlcG9zaXRvcnk0NTI1MDcyNg==,redoc,Redocly/redoc,https://github.com/Redocly/redoc,📘  OpenAPI/Swagger-generated API Reference Documentation,TypeScript,25663,25663,2394,436,False,False,True,False,2015-10-30T12:53:02Z,2026-04-28T18:01:18Z,2026-02-07T06:18:05Z,main,Redocly,Organization,MIT,data\raw\candidate_repos\typescript_candidates_raw.json,223
TypeScript,False,,,820087727,R_kgDOMOGLrw,onlook,onlook-dev/onlook,https://github.com/onlook-dev/onlook,"The Cursor for Designers • An Open-Source AI-First Design tool • Visually build, style, and edit your React App with AI",TypeScript,25643,25643,1968,360,False,False,True,False,2024-06-25T19:16:02Z,2026-04-28T17:18:47Z,2026-03-27T18:58:36Z,main,onlook-dev,Organization,Apache-2.0,data\raw\candidate_repos\typescript_candidates_raw.json,224
TypeScript,False,,,124792826,MDEwOlJlcG9zaXRvcnkxMjQ3OTI4MjY=,driver.js,nilbuild/driver.js,https://github.com/nilbuild/driver.js,"A lightweight, dependency-free JavaScript library for guiding user focus across the page.",TypeScript,25603,25603,1165,116,False,False,True,False,2018-03-11T19:52:13Z,2026-04-28T00:22:10Z,2026-02-27T11:36:55Z,master,nilbuild,User,MIT,data\raw\candidate_repos\typescript_candidates_raw.json,225
TypeScript,False,,,369764441,MDEwOlJlcG9zaXRvcnkzNjk3NjQ0NDE=,wg-easy,wg-easy/wg-easy,https://github.com/wg-easy/wg-easy,The easiest way to run WireGuard VPN + Web-based Admin UI.,TypeScript,25529,25529,2418,37,False,False,True,False,2021-05-22T09:12:05Z,2026-04-28T19:01:29Z,2026-04-27T07:11:14Z,master,wg-easy,Organization,AGPL-3.0,data\raw\candidate_repos\typescript_candidates_raw.json,226
TypeScript,False,,,31492490,MDEwOlJlcG9zaXRvcnkzMTQ5MjQ5MA==,NativeScript,NativeScript/NativeScript,https://github.com/NativeScript/NativeScript,"⚡ Write Native with TypeScript ✨ Best of all worlds (TypeScript, Swift, Objective C, Kotlin, Java, Dart). Use what you love ❤️ Angular, React, Solid, Svelte, Vue with: iOS (UIKit, SwiftUI), Android (View, Jetpack Compose), Flutter and you name it compatible.",TypeScript,25504,25504,1730,834,False,False,True,False,2015-03-01T09:47:08Z,2026-04-28T10:29:25Z,2026-04-28T18:52:57Z,main,NativeScript,Organization,MIT,data\raw\candidate_repos\typescript_candidates_raw.json,227
TypeScript,False,,,392073243,MDEwOlJlcG9zaXRvcnkzOTIwNzMyNDM=,platform,hcengineering/platform,https://github.com/hcengineering/platform,"Huly — All-in-One Project Management Platform (alternative to Linear, Jira, Slack, Notion, Motion)",TypeScript,25472,25472,1854,800,False,False,True,False,2021-08-02T19:39:23Z,2026-04-28T17:04:31Z,2026-04-28T15:26:24Z,develop,hcengineering,Organization,EPL-2.0,data\raw\candidate_repos\typescript_candidates_raw.json,228
TypeScript,False,,,11007313,MDEwOlJlcG9zaXRvcnkxMTAwNzMxMw==,Babylon.js,BabylonJS/Babylon.js,https://github.com/BabylonJS/Babylon.js,"Babylon.js is a powerful, beautiful, simple, and open game and rendering engine packed into a friendly JavaScript framework.",TypeScript,25433,25433,3630,28,False,False,True,False,2013-06-27T20:40:42Z,2026-04-28T16:48:44Z,2026-04-28T16:48:39Z,master,BabylonJS,Organization,Apache-2.0,data\raw\candidate_repos\typescript_candidates_raw.json,229
TypeScript,False,,,27388642,MDEwOlJlcG9zaXRvcnkyNzM4ODY0Mg==,homebridge,homebridge/homebridge,https://github.com/homebridge/homebridge,HomeKit support for the impatient.,TypeScript,25272,25272,2011,15,False,False,True,False,2014-12-01T16:37:39Z,2026-04-28T10:46:32Z,2026-04-26T22:04:18Z,latest,homebridge,Organization,Apache-2.0,data\raw\candidate_repos\typescript_candidates_raw.json,230
TypeScript,False,,,299482335,MDEwOlJlcG9zaXRvcnkyOTk0ODIzMzU=,autocomplete,withfig/autocomplete,https://github.com/withfig/autocomplete,IDE-style autocomplete for your existing terminal & shell,TypeScript,25146,25146,5480,193,False,False,True,False,2020-09-29T02:21:06Z,2026-04-28T18:46:43Z,2025-05-05T17:15:31Z,master,withfig,Organization,MIT,data\raw\candidate_repos\typescript_candidates_raw.json,231
