repository_full_name,language_group,target_language_share,default_branch_commit_count_in_window,closed_issue_count_in_window,quality_screen_pass,language_threshold_pass,commit_threshold_pass,closed_issue_threshold_pass,pre_sampling_eligible,pre_sampling_exclusion_reasons,manual_review_flag,manual_review_cues,manual_review_fields,id,node_id,name,full_name,html_url,description,language,stargazers_count,watchers_count,forks_count,open_issues_count,archived,fork,has_issues,private,created_at,updated_at,pushed_at,default_branch,owner_login,owner_type,license_spdx_id,source_file,source_record_index,quality_screen_status,quality_screen_intended_use,quality_screen_score,quality_screen_threshold,quality_screen_failure_reasons,quality_check_not_manual_review_flagged,quality_check_recent_maintenance,quality_check_issue_usage,quality_check_engineering_workflow,quality_recent_push_cutoff_date,quality_open_issues_threshold,quality_signal_has_tests,quality_signal_has_ci,quality_signal_has_community_health_files,quality_signal_matched_test_paths,quality_signal_matched_ci_paths,quality_signal_matched_community_health_paths,quality_tree_truncated,quality_tree_path_count,quality_signal_snapshot_file,quality_screen_error_type,quality_screen_error_message,quality_screen_error_status_code,quality_screen_error_retryable,quality_screen_error_attempts,enrichment_input_file,enrichment_input_record_index,target_language,language_stats,target_language_bytes,total_language_bytes,language_threshold,closed_issue_count_available,enrichment_status,enrichment_failure_reason,pre_sampling_screen_input_file,pre_sampling_screen_input_record_index
websockets/ws,JavaScript,1.0,44,83,True,True,False,True,False,commit_threshold_failed,False,,,2744972,MDEwOlJlcG9zaXRvcnkyNzQ0OTcy,ws,websockets/ws,https://github.com/websockets/ws,"Simple to use, blazing fast and thoroughly tested WebSocket client and server for Node.js",JavaScript,22743,22743,2514,5,False,False,True,False,2011-11-09T22:32:45Z,2026-04-28T18:06:13Z,2026-03-21T17:13:48Z,master,websockets,Organization,MIT,data\raw\candidate_repos\javascript_candidates_raw.json,199,screened,final_sample_only,4,3,,True,True,True,True,2025-01-01,5,True,True,True,test;test/autobahn-server.js;test/autobahn.js;test/buffer-util.test.js;test/create-websocket-stream.test.js;test/duplex-pair.js;test/event-target.test.js;test/extension.test.js;test/fixtures;test/fixtures/ca-certificate.pem,.github/workflows/ci.yml,.github/ISSUE_TEMPLATE/bug_report.yml;.github/ISSUE_TEMPLATE/config.yml;SECURITY.md,False,77,data\raw\repo_metadata\websockets_ws_quality_screen_snapshot.json,,,,,,data\interim\quality_screened_candidates\javascript_candidates_filtered.csv,174,JavaScript,"{""JavaScript"":437480}",437480,437480,0.7,True,enriched,,data\interim\enriched_candidates\candidate_enrichment_results.csv,174
knex/knex,JavaScript,0.9510500824426322,47,612,True,True,False,True,False,commit_threshold_failed,False,,,7363211,MDEwOlJlcG9zaXRvcnk3MzYzMjEx,knex,knex/knex,https://github.com/knex/knex,"A query builder for PostgreSQL, MySQL, CockroachDB, SQL Server, SQLite3 and Oracle, designed to be flexible, portable, and fun to use.",JavaScript,20268,20268,2198,712,False,False,True,False,2012-12-29T05:18:25Z,2026-04-28T09:33:37Z,2026-04-10T10:06:12Z,master,knex,Organization,MIT,data\raw\candidate_repos\javascript_candidates_raw.json,200,screened,final_sample_only,4,3,,True,True,True,True,2025-01-01,5,True,True,True,test;test/.gitignore;test/.istanbul.yml;test/all-tests-suite.js;test/cli-tests-suite.js;test/cli;test/cli/_justexit.js;test/cli/cli-config-utils.spec.js;test/cli/cli-test-utils.js;test/cli/esm-interop.spec.js,.github/workflows/assign-dri.yml;.github/workflows/codeql-analysis.yml;.github/workflows/coverage.yml;.github/workflows/docs-deploy.yml;.github/workflows/ensure-labels.yml;.github/workflows/integration-tests.yml;.github/workflows/linting.yml;.github/workflows/publish.yml;.github/workflows/unit-tests.yml,CONTRIBUTING.md;docs/src/faq/support.md,False,768,data\raw\repo_metadata\knex_knex_quality_screen_snapshot.json,,,,,,data\interim\quality_screened_candidates\javascript_candidates_filtered.csv,175,JavaScript,"{""JavaScript"":2856866,""Shell"":7361,""TypeScript"":139680}",2856866,3003907,0.7,True,enriched,,data\interim\enriched_candidates\candidate_enrichment_results.csv,175
krisk/Fuse,JavaScript,0.5926293056463919,24,46,True,False,False,True,False,language_threshold_failed;commit_threshold_failed,False,,,4467228,MDEwOlJlcG9zaXRvcnk0NDY3MjI4,Fuse,krisk/Fuse,https://github.com/krisk/Fuse,"Lightweight fuzzy-search, in JavaScript",JavaScript,20214,20214,805,3,False,False,True,False,2012-05-28T04:31:06Z,2026-04-28T18:16:43Z,2026-04-28T03:12:00Z,main,krisk,User,Apache-2.0,data\raw\candidate_repos\javascript_candidates_raw.json,202,screened,final_sample_only,3,3,,True,True,False,True,2025-01-01,5,True,True,True,test;test/__snapshots__;test/__snapshots__/extended-search.test.js.snap;test/__snapshots__/fuzzy-search.test.js.snap;test/__snapshots__/logical-search.test.js.snap;test/cache-invalidation.test.js;test/extended-search.test.js;test/feature-flags.test.js;test/fixtures;test/fixtures/books.json,.github/workflows/deploy-docs.yml;.github/workflows/nodejs.yml,.github/ISSUE_TEMPLATE/bug_report.yml;.github/ISSUE_TEMPLATE/config.yml;.github/ISSUE_TEMPLATE/docs_bug.yml;.github/ISSUE_TEMPLATE/feature_request.yml;.github/ISSUE_TEMPLATE/support_request.yml;CONTRIBUTING.md,False,229,data\raw\repo_metadata\krisk_fuse_quality_screen_snapshot.json,,,,,,data\interim\quality_screened_candidates\javascript_candidates_filtered.csv,176,JavaScript,"{""HTML"":9349,""JavaScript"":173977,""Shell"":1130,""TypeScript"":109112}",173977,293568,0.7,True,enriched,,data\interim\enriched_candidates\candidate_enrichment_results.csv,176
camsong/You-Dont-Need-jQuery,JavaScript,1.0,1,1,True,True,False,False,False,commit_threshold_failed;closed_issue_threshold_failed,False,,,46622323,MDEwOlJlcG9zaXRvcnk0NjYyMjMyMw==,You-Dont-Need-jQuery,camsong/You-Dont-Need-jQuery,https://github.com/camsong/You-Dont-Need-jQuery,"Examples of how to do query, style, dom, ajax, event etc like jQuery with plain javascript.",JavaScript,20191,20191,1722,3,False,False,True,False,2015-11-21T16:02:26Z,2026-04-28T11:08:46Z,2026-03-10T03:12:53Z,master,camsong,User,MIT,data\raw\candidate_repos\javascript_candidates_raw.json,203,screened,final_sample_only,3,3,,True,True,False,True,2025-01-01,5,True,False,False,test;test/README.md;test/css.spec.js;test/dom.spec.js;test/query.spec.js;test/utilities.spec.js,,,False,28,data\raw\repo_metadata\camsong_you_dont_need_jquery_quality_screen_snapshot.json,,,,,,data\interim\quality_screened_candidates\javascript_candidates_filtered.csv,177,JavaScript,"{""JavaScript"":4718}",4718,4718,0.7,True,enriched,,data\interim\enriched_candidates\candidate_enrichment_results.csv,177
Popmotion/popmotion,JavaScript,0.6939045929125317,0,0,True,False,False,False,False,language_threshold_failed;commit_threshold_failed;closed_issue_threshold_failed,False,,,23044617,MDEwOlJlcG9zaXRvcnkyMzA0NDYxNw==,popmotion,Popmotion/popmotion,https://github.com/Popmotion/popmotion,Simple animation libraries for delightful user interfaces,JavaScript,20171,20171,669,51,False,False,True,False,2014-08-17T16:23:07Z,2026-04-28T00:18:51Z,2024-03-12T00:37:37Z,master,Popmotion,Organization,,data\raw\candidate_repos\javascript_candidates_raw.json,204,screened,final_sample_only,3,3,,True,False,True,True,2025-01-01,5,True,True,True,packages/popmotion/src/animations/__tests__;packages/popmotion/src/animations/__tests__/animate.test.ts;packages/popmotion/src/animations/__tests__/inertia.test.ts;packages/popmotion/src/animations/__tests__/utils.ts;packages/popmotion/src/animations/generators/__tests__;packages/popmotion/src/animations/generators/__tests__/decay.test.ts;packages/popmotion/src/animations/generators/__tests__/keyframes.test.ts;packages/popmotion/src/animations/generators/__tests__/spring.test.ts;packages/popmotion/src/animations/generators/__tests__/utils.ts;packages/popmotion/src/animations/utils/__tests__,.circleci/config.yml,.github/ISSUE_TEMPLATE/Feature_request.md;.github/ISSUE_TEMPLATE/bug-report.md;CODE_OF_CONDUCT.md;CONTRIBUTING.md,False,725,data\raw\repo_metadata\popmotion_popmotion_quality_screen_snapshot.json,,,,,,data\interim\quality_screened_candidates\javascript_candidates_filtered.csv,178,JavaScript,"{""HTML"":2510,""JavaScript"":421563,""TypeScript"":183450}",421563,607523,0.7,True,enriched,,data\interim\enriched_candidates\candidate_enrichment_results.csv,178
basecamp/trix,JavaScript,0.8316406723949659,165,28,True,True,True,True,True,,False,,,11829145,MDEwOlJlcG9zaXRvcnkxMTgyOTE0NQ==,trix,basecamp/trix,https://github.com/basecamp/trix,A rich text editor for everyday writing,JavaScript,19940,19940,1137,183,False,False,True,False,2013-08-01T22:21:30Z,2026-04-28T11:08:37Z,2026-04-25T05:53:03Z,main,basecamp,Organization,MIT,data\raw\candidate_repos\javascript_candidates_raw.json,205,screened,final_sample_only,4,3,,True,True,True,True,2025-01-01,5,True,True,True,action_text-trix/test;action_text-trix/test/application_system_test_case.rb;action_text-trix/test/dummy;action_text-trix/test/dummy/Rakefile;action_text-trix/test/dummy/app;action_text-trix/test/dummy/app/assets;action_text-trix/test/dummy/app/assets/images;action_text-trix/test/dummy/app/assets/images/.keep;action_text-trix/test/dummy/app/assets/stylesheets;action_text-trix/test/dummy/app/assets/stylesheets/actiontext.css,.github/workflows/ci.yml,CODE_OF_CONDUCT.md,False,382,data\raw\repo_metadata\basecamp_trix_quality_screen_snapshot.json,,,,,,data\interim\quality_screened_candidates\javascript_candidates_filtered.csv,179,JavaScript,"{""CSS"":41323,""HTML"":40244,""JavaScript"":603179,""Ruby"":26873,""SCSS"":11242,""Shell"":2427}",603179,725288,0.7,True,enriched,,data\interim\enriched_candidates\candidate_enrichment_results.csv,179
enzymejs/enzyme,JavaScript,0.9997697097266433,26,9,True,True,False,True,False,commit_threshold_failed,False,,,45942274,MDEwOlJlcG9zaXRvcnk0NTk0MjI3NA==,enzyme,enzymejs/enzyme,https://github.com/enzymejs/enzyme,JavaScript Testing utilities for React,JavaScript,19841,19841,1981,281,False,False,True,False,2015-11-10T21:45:38Z,2026-04-28T18:32:37Z,2025-10-22T15:55:30Z,master,enzymejs,Organization,MIT,data\raw\candidate_repos\javascript_candidates_raw.json,206,screened,final_sample_only,4,3,,True,True,True,True,2025-01-01,5,True,True,True,packages/enzyme-example-mocha/src/Foo.spec.jsx;packages/enzyme-example-mocha/test;packages/enzyme-example-mocha/test/.setup.js;packages/enzyme-example-mocha/test/mocha.opts;packages/enzyme-test-suite/test;packages/enzyme-test-suite/test/Adapter-spec.jsx;packages/enzyme-test-suite/test/Debug-spec.jsx;packages/enzyme-test-suite/test/RSTTraversal-spec.jsx;packages/enzyme-test-suite/test/ReactWrapper-spec.jsx;packages/enzyme-test-suite/test/ShallowWrapper-spec.jsx,.github/workflows/node-pretest.yml;.github/workflows/node.yml;.github/workflows/rebase.yml;.github/workflows/require-allow-edits.yml,.github/ISSUE_TEMPLATE/Bug_report.md;.github/ISSUE_TEMPLATE/Feature_request.md;CONTRIBUTING.md,False,470,data\raw\repo_metadata\enzymejs_enzyme_quality_screen_snapshot.json,,,,,,data\interim\quality_screened_candidates\javascript_candidates_filtered.csv,180,JavaScript,"{""JavaScript"":929048,""Shell"":214}",929048,929262,0.7,True,enriched,,data\interim\enriched_candidates\candidate_enrichment_results.csv,180
segment-boneyard/nightmare,JavaScript,0.9802021847707059,0,2,True,True,False,False,False,commit_threshold_failed;closed_issue_threshold_failed,False,,,18477927,MDEwOlJlcG9zaXRvcnkxODQ3NzkyNw==,nightmare,segment-boneyard/nightmare,https://github.com/segment-boneyard/nightmare,A high-level browser automation library.,JavaScript,19808,19808,1068,203,False,False,True,False,2014-04-05T22:19:51Z,2026-04-27T22:27:20Z,2024-04-20T17:54:13Z,master,segment-boneyard,Organization,,data\raw\candidate_repos\javascript_candidates_raw.json,207,screened,final_sample_only,3,3,,True,False,True,True,2025-01-01,5,True,True,False,test;test/Preferences;test/bb-xvfb;test/files;test/files/globals.js;test/files/jquery-1.9.0.min.js;test/files/jquery-2.1.1.min.js;test/files/nightmare-created.js;test/files/nightmare-error.js;test/files/nightmare-unended.js,.circleci/config.yml,,False,69,data\raw\repo_metadata\segment_boneyard_nightmare_quality_screen_snapshot.json,,,,,,data\interim\quality_screened_candidates\javascript_candidates_filtered.csv,181,JavaScript,"{""CSS"":42,""JavaScript"":146799,""Makefile"":712,""Shell"":2211}",146799,149764,0.7,True,enriched,,data\interim\enriched_candidates\candidate_enrichment_results.csv,181
11ty/eleventy,JavaScript,0.977464642801637,1122,723,True,True,True,True,True,,False,,,112150776,MDEwOlJlcG9zaXRvcnkxMTIxNTA3NzY=,eleventy,11ty/eleventy,https://github.com/11ty/eleventy,A simpler site generator. Transforms a directory of templates (of varying types) into HTML.,JavaScript,19598,19598,579,181,False,False,True,False,2017-11-27T05:19:00Z,2026-04-28T13:41:08Z,2026-04-27T14:10:26Z,main,11ty,Organization,MIT,data\raw\candidate_repos\javascript_candidates_raw.json,208,screened,final_sample_only,4,3,,True,True,True,True,2025-01-01,5,True,True,True,packages/client/test;packages/client/test/client-core.test.js;packages/client/test/client-eleventy.test.js;packages/client/test/shared-tests.js;test;test/ArrayUtilTest.js;test/BenchmarkTest.js;test/BundlePluginTest.js;test/CompatibilityTest.js;test/ComputedDataProxyTest.js,.github/workflows/ci.yml;.github/workflows/codeql.yml;.github/workflows/release.yml;.github/workflows/scorecard.yml,.github/ISSUE_TEMPLATE/config.yml;.github/ISSUE_TEMPLATE/possible-bug.yml;CODE_OF_CONDUCT.md;SECURITY.md,False,1337,data\raw\repo_metadata\11ty_eleventy_quality_screen_snapshot.json,,,,,,data\interim\quality_screened_candidates\javascript_candidates_filtered.csv,182,JavaScript,"{""HTML"":788,""JavaScript"":1433968,""Liquid"":7622,""MDX"":71,""Nunjucks"":21952,""SCSS"":280,""Shell"":909,""TypeScript"":1438}",1433968,1467028,0.7,True,enriched,,data\interim\enriched_candidates\candidate_enrichment_results.csv,182
testing-library/react-testing-library,JavaScript,0.8946916038341439,37,78,True,True,False,True,False,commit_threshold_failed,False,,,125863507,MDEwOlJlcG9zaXRvcnkxMjU4NjM1MDc=,react-testing-library,testing-library/react-testing-library,https://github.com/testing-library/react-testing-library,🐐 Simple and complete React DOM testing utilities that encourage good testing practices.,JavaScript,19578,19578,1157,80,False,False,True,False,2018-03-19T13:39:49Z,2026-04-28T13:39:27Z,2026-04-02T07:04:36Z,main,testing-library,Organization,MIT,data\raw\candidate_repos\javascript_candidates_raw.json,209,screened,final_sample_only,4,3,,True,True,True,True,2025-01-01,5,True,True,True,src/__tests__;src/__tests__/__snapshots__;src/__tests__/__snapshots__/render.js.snap;src/__tests__/act.js;src/__tests__/auto-cleanup-skip.js;src/__tests__/auto-cleanup.js;src/__tests__/cleanup.js;src/__tests__/config.js;src/__tests__/debug.js;src/__tests__/end-to-end.js,.github/workflows/release.yml;.github/workflows/validate.yml,.github/ISSUE_TEMPLATE/Bug_Report.md;.github/ISSUE_TEMPLATE/Feature_Request.md;.github/ISSUE_TEMPLATE/Question.md;.github/PULL_REQUEST_TEMPLATE.md;CODE_OF_CONDUCT.md;CONTRIBUTING.md,False,79,data\raw\repo_metadata\testing_library_react_testing_library_quality_screen_snapshot.json,,,,,,data\interim\quality_screened_candidates\javascript_candidates_filtered.csv,183,JavaScript,"{""JavaScript"":82232,""TypeScript"":9679}",82232,91911,0.7,True,enriched,,data\interim\enriched_candidates\candidate_enrichment_results.csv,183
mdx-js/mdx,JavaScript,0.9999543778009398,102,51,True,True,True,True,True,,False,,,115229134,MDEwOlJlcG9zaXRvcnkxMTUyMjkxMzQ=,mdx,mdx-js/mdx,https://github.com/mdx-js/mdx,Markdown for the component era,JavaScript,19454,19454,1183,24,False,False,True,False,2017-12-24T00:01:48Z,2026-04-28T13:36:59Z,2026-04-28T13:11:32Z,main,mdx-js,Organization,MIT,data\raw\candidate_repos\javascript_candidates_raw.json,211,screened,final_sample_only,4,3,,True,True,True,True,2025-01-01,5,True,True,False,packages/esbuild/test;packages/esbuild/test/index.js;packages/loader/test;packages/loader/test/index.js;packages/mdx/test;packages/mdx/test/compile.js;packages/mdx/test/context;packages/mdx/test/context/components.js;packages/mdx/test/context/data.js;packages/mdx/test/context/run.js,.github/workflows/bb.yml;.github/workflows/main.yml;.github/workflows/website.yml,,False,227,data\raw\repo_metadata\mdx_js_mdx_quality_screen_snapshot.json,,,,,,data\interim\quality_screened_candidates\javascript_candidates_filtered.csv,184,JavaScript,"{""JavaScript"":284936,""MDX"":13}",284936,284949,0.7,True,enriched,,data\interim\enriched_candidates\candidate_enrichment_results.csv,184
FredKSchott/snowpack,JavaScript,0.5556068197879555,0,9,True,False,False,True,False,language_threshold_failed;commit_threshold_failed,False,,,172741073,MDEwOlJlcG9zaXRvcnkxNzI3NDEwNzM=,snowpack,FredKSchott/snowpack,https://github.com/FredKSchott/snowpack,"ESM-powered frontend build tool. Instant, lightweight, unbundled development. ✌️",JavaScript,19352,19352,914,386,False,False,True,False,2019-02-26T15:45:38Z,2026-04-28T13:39:30Z,2023-03-05T16:10:07Z,main,FredKSchott,User,MIT,data\raw\candidate_repos\javascript_candidates_raw.json,213,screened,final_sample_only,3,3,,True,False,True,True,2025-01-01,5,True,True,True,create-snowpack-app/app-template-preact-typescript/src/App.test.tsx;create-snowpack-app/app-template-preact/src/App.test.jsx;create-snowpack-app/app-template-react-typescript/src/App.test.tsx;create-snowpack-app/app-template-react/src/App.test.jsx;create-snowpack-app/app-template-svelte-typescript/src/App.test.ts;create-snowpack-app/app-template-svelte/src/App.test.js;plugins/plugin-babel/test;plugins/plugin-babel/test/plugin-babel.test.js;plugins/plugin-build-script/test;plugins/plugin-build-script/test/plugin.test.js,.github/workflows/format.yml;.github/workflows/lint.yml;.github/workflows/release.yml;.github/workflows/test.yml,.github/ISSUE_TEMPLATE/---bug-report.yml;.github/ISSUE_TEMPLATE/---feature-request.yml;.github/ISSUE_TEMPLATE/config.yml;.github/PULL_REQUEST_TEMPLATE.md;CODE_OF_CONDUCT.md;CONTRIBUTING.md,False,1422,data\raw\repo_metadata\fredkschott_snowpack_quality_screen_snapshot.json,,,,,,data\interim\quality_screened_candidates\javascript_candidates_filtered.csv,185,JavaScript,"{""AppleScript"":2213,""Astro"":54891,""CSS"":10597,""HTML"":21513,""JavaScript"":645469,""Nunjucks"":2041,""SCSS"":22177,""Svelte"":3930,""TypeScript"":394326,""Vue"":4580}",645469,1161737,0.7,True,enriched,,data\interim\enriched_candidates\candidate_enrichment_results.csv,185
xifangczy/cat-catch,JavaScript,0.8088403153190848,835,146,True,True,True,True,True,,False,,,48576134,MDEwOlJlcG9zaXRvcnk0ODU3NjEzNA==,cat-catch,xifangczy/cat-catch,https://github.com/xifangczy/cat-catch,猫抓 浏览器资源嗅探扩展 / cat-catch Browser Resource Sniffing Extension,JavaScript,19247,19247,1695,559,False,False,True,False,2015-12-25T09:56:35Z,2026-04-28T18:41:35Z,2026-04-22T04:15:22Z,master,xifangczy,User,GPL-3.0,data\raw\candidate_repos\javascript_candidates_raw.json,214,screened,final_sample_only,4,3,,True,True,True,True,2025-01-01,5,False,False,True,,,.github/ISSUE_TEMPLATE/bug.yaml;.github/ISSUE_TEMPLATE/功能-添加-修改-增强-请求.md,False,126,data\raw\repo_metadata\xifangczy_cat_catch_quality_screen_snapshot.json,,,,,,data\interim\quality_screened_candidates\javascript_candidates_filtered.csv,186,JavaScript,"{""CSS"":33170,""HTML"":76431,""JavaScript"":483274,""Just"":4615}",483274,597490,0.7,True,enriched,,data\interim\enriched_candidates\candidate_enrichment_results.csv,186
jorgebucaran/hyperapp,JavaScript,1.0,6,3,True,True,False,False,False,commit_threshold_failed;closed_issue_threshold_failed,False,,,79527893,MDEwOlJlcG9zaXRvcnk3OTUyNzg5Mw==,hyperapp,jorgebucaran/hyperapp,https://github.com/jorgebucaran/hyperapp,1kB-ish JavaScript framework for building hypertext applications,JavaScript,19210,19210,777,14,False,False,True,False,2017-01-20T05:20:21Z,2026-04-28T17:00:33Z,2025-03-20T01:04:38Z,main,jorgebucaran,User,MIT,data\raw\candidate_repos\javascript_candidates_raw.json,215,screened,final_sample_only,4,3,,True,True,True,True,2025-01-01,5,True,True,False,tests;tests/index.test.js,.github/workflows/ci.yml,,False,48,data\raw\repo_metadata\jorgebucaran_hyperapp_quality_screen_snapshot.json,,,,,,data\interim\quality_screened_candidates\javascript_candidates_filtered.csv,187,JavaScript,"{""JavaScript"":19741}",19741,19741,0.7,True,enriched,,data\interim\enriched_candidates\candidate_enrichment_results.csv,187
