repository_full_name,language_group,target_language_share,default_branch_commit_count_in_window,closed_issue_count_in_window,quality_screen_pass,language_threshold_pass,commit_threshold_pass,closed_issue_threshold_pass,pre_sampling_eligible,pre_sampling_exclusion_reasons,manual_review_flag,manual_review_cues,manual_review_fields,id,node_id,name,full_name,html_url,description,language,stargazers_count,watchers_count,forks_count,open_issues_count,archived,fork,has_issues,private,created_at,updated_at,pushed_at,default_branch,owner_login,owner_type,license_spdx_id,source_file,source_record_index,quality_screen_status,quality_screen_intended_use,quality_screen_score,quality_screen_threshold,quality_screen_failure_reasons,quality_check_not_manual_review_flagged,quality_check_recent_maintenance,quality_check_issue_usage,quality_check_engineering_workflow,quality_recent_push_cutoff_date,quality_open_issues_threshold,quality_signal_has_tests,quality_signal_has_ci,quality_signal_has_community_health_files,quality_signal_matched_test_paths,quality_signal_matched_ci_paths,quality_signal_matched_community_health_paths,quality_tree_truncated,quality_tree_path_count,quality_signal_snapshot_file,quality_screen_error_type,quality_screen_error_message,quality_screen_error_status_code,quality_screen_error_retryable,quality_screen_error_attempts,enrichment_input_file,enrichment_input_record_index,target_language,language_stats,target_language_bytes,total_language_bytes,language_threshold,closed_issue_count_available,enrichment_status,enrichment_failure_reason,pre_sampling_screen_input_file,pre_sampling_screen_input_record_index
moment/luxon,JavaScript,1.0,65,81,True,True,True,True,True,,False,,,47118129,MDEwOlJlcG9zaXRvcnk0NzExODEyOQ==,luxon,moment/luxon,https://github.com/moment/luxon,⏱ A library for working with dates and times in JS,JavaScript,16386,16386,772,180,False,False,True,False,2015-11-30T12:48:48Z,2026-04-28T02:55:41Z,2026-04-28T18:43:02Z,master,moment,Organization,MIT,data\raw\candidate_repos\javascript_candidates_raw.json,303,screened,final_sample_only,4,3,,True,True,True,True,2025-01-01,5,True,True,True,scripts/test;test;test/datetime;test/datetime/create.test.js;test/datetime/degrade.test.js;test/datetime/diff.test.js;test/datetime/dst.test.js;test/datetime/equality.test.js;test/datetime/format.test.js;test/datetime/getters.test.js,.github/workflows/test.yml,.github/ISSUE_TEMPLATE/bug_report.md;.github/ISSUE_TEMPLATE/feature_request.md;CONTRIBUTING.md,False,180,data\raw\repo_metadata\moment_luxon_quality_screen_snapshot.json,,,,,,data\interim\quality_screened_candidates\javascript_candidates_filtered.csv,255,JavaScript,"{""JavaScript"":682874}",682874,682874,0.7,True,enriched,,data\interim\enriched_candidates\candidate_enrichment_results.csv,255
josdejong/mathjs,JavaScript,0.9787325270705425,505,148,True,True,True,True,True,,False,,,8224923,MDEwOlJlcG9zaXRvcnk4MjI0OTIz,mathjs,josdejong/mathjs,https://github.com/josdejong/mathjs,An extensive math library for JavaScript and Node.js,JavaScript,15026,15026,1301,180,False,False,True,False,2013-02-15T19:46:01Z,2026-04-28T15:31:05Z,2026-04-16T13:29:21Z,develop,josdejong,User,Apache-2.0,data\raw\candidate_repos\javascript_candidates_raw.json,311,screened,final_sample_only,4,3,,True,True,True,True,2025-01-01,5,True,True,True,src/function/unit;src/function/unit/to.js;src/function/unit/toBest.js;src/type/unit;src/type/unit/Unit.js;src/type/unit/function;src/type/unit/function/createUnit.js;src/type/unit/function/splitUnit.js;src/type/unit/function/unit.js;src/type/unit/physicalConstants.js,.github/workflows/build.yaml;.github/workflows/lambdatest.yaml;.github/workflows/local-browser.yaml,.github/ISSUE_TEMPLATE/new_issue.md;CODE_OF_CONDUCT.md;CONTRIBUTING.md;SECURITY.md;docs/expressions/security.md,False,1363,data\raw\repo_metadata\josdejong_mathjs_quality_screen_snapshot.json,,,,,,data\interim\quality_screened_candidates\javascript_candidates_filtered.csv,261,JavaScript,"{""HTML"":2484,""JavaScript"":4277666,""MATLAB"":1451,""Python"":4102,""TypeScript"":84915}",4277666,4370618,0.7,True,enriched,,data\interim\enriched_candidates\candidate_enrichment_results.csv,261
riot/riot,JavaScript,0.9716949885150364,167,42,True,True,True,True,True,,False,,,13142126,MDEwOlJlcG9zaXRvcnkxMzE0MjEyNg==,riot,riot/riot,https://github.com/riot/riot,Simple and elegant component-based UI library,JavaScript,14908,14908,960,3,False,False,True,False,2013-09-27T05:21:01Z,2026-04-27T13:18:25Z,2026-03-20T21:32:23Z,main,riot,Organization,NOASSERTION,data\raw\candidate_repos\javascript_candidates_raw.json,313,screened,final_sample_only,3,3,,True,True,False,True,2025-01-01,5,True,True,True,test;test/components;test/components/child.riot;test/components/comments-and-expressions.riot;test/components/component-with-getters.riot;test/components/conditional-select-option.riot;test/components/conditional-slot-parent.riot;test/components/conditional-slot.riot;test/components/custom-tag-ref-attribute.riot;test/components/dashed-attribute-child.riot,.github/workflows/test.yml,.github/CONTRIBUTING.md;.github/ISSUE_TEMPLATE/bug_report.md;.github/ISSUE_TEMPLATE/feature_request.md;.github/PULL_REQUEST_TEMPLATE.md;CODE_OF_CONDUCT.md,False,176,data\raw\repo_metadata\riot_riot_quality_screen_snapshot.json,,,,,,data\interim\quality_screened_candidates\javascript_candidates_filtered.csv,263,JavaScript,"{""HTML"":1489,""JavaScript"":1173483,""Makefile"":4053,""Riot"":16902,""TypeScript"":11739}",1173483,1207666,0.7,True,enriched,,data\interim\enriched_candidates\candidate_enrichment_results.csv,263
ampproject/amphtml,JavaScript,0.7994837162328406,393,146,True,True,True,True,True,,False,,,41766002,MDEwOlJlcG9zaXRvcnk0MTc2NjAwMg==,amphtml,ampproject/amphtml,https://github.com/ampproject/amphtml,The AMP web component framework.,JavaScript,14906,14906,4081,1007,False,False,True,False,2015-09-01T22:10:53Z,2026-04-28T18:32:38Z,2026-04-27T22:36:52Z,main,ampproject,Organization,Apache-2.0,data\raw\candidate_repos\javascript_candidates_raw.json,314,screened,final_sample_only,4,3,,True,True,True,True,2025-01-01,5,True,True,True,ads/google/a4a/shared/test;ads/google/a4a/shared/test/test-content-recommendation.js;ads/google/a4a/shared/test/test-url-builder.js;ads/google/a4a/test;ads/google/a4a/test/test-cookie-utils.js;ads/google/a4a/test/test-line-delimited-response-handler.js;ads/google/a4a/test/test-traffic-experiments.js;ads/google/a4a/test/test-utils.js;ads/google/test;ads/google/test/test-utils.js,.circleci/OWNERS;.circleci/check_config.sh;.circleci/config.yml;.circleci/fetch_merge_commit.sh;.circleci/get_pinned_chrome_version.sh;.circleci/get_pr_number.sh;.circleci/initialize_repo.sh;.circleci/install_microsoft_edge.sh;.circleci/install_validator_dependencies.sh;.circleci/maybe_gracefully_halt.sh,.github/ISSUE_TEMPLATE/bug-report.yml;.github/ISSUE_TEMPLATE/cherry-pick-request.yml;.github/ISSUE_TEMPLATE/feature-request.yml;.github/ISSUE_TEMPLATE/ga4-bug-report.yml;.github/ISSUE_TEMPLATE/intent-to-deprecate.yml;.github/ISSUE_TEMPLATE/intent-to-implement.yml;.github/ISSUE_TEMPLATE/intent-to-remove.yml;.github/ISSUE_TEMPLATE/intent-to-ship.yml;.github/pull_request_template.md;CODE_OF_CONDUCT.md,False,9409,data\raw\repo_metadata\ampproject_amphtml_quality_screen_snapshot.json,,,,,,data\interim\quality_screened_candidates\javascript_candidates_filtered.csv,264,JavaScript,"{""C"":256,""C++"":1754194,""CSS"":516617,""Go"":6528,""HTML"":2115287,""JavaScript"":18612467,""Python"":64581,""Shell"":19741,""Starlark"":34728,""TypeScript"":127540,""Yacc"":28669}",18612467,23280608,0.7,True,enriched,,data\interim\enriched_candidates\candidate_enrichment_results.csv,264
xcanwin/KeepChatGPT,JavaScript,0.8377729896523289,109,147,True,True,True,True,True,,False,,,620458878,R_kgDOJPtzfg,KeepChatGPT,xcanwin/KeepChatGPT,https://github.com/xcanwin/KeepChatGPT,这是一款提高ChatGPT的数据安全能力和效率的插件。并且免费共享大量创新功能，如：自动刷新、保持活跃、数据安全、取消审计、克隆对话、言无不尽、净化页面、展示大屏、拦截跟踪、日新月异、明察秋毫等。让我们的AI体验无比安全、顺畅、丝滑、高效、简洁。,JavaScript,14901,14901,741,122,False,False,True,False,2023-03-28T18:12:33Z,2026-04-28T10:50:23Z,2026-04-09T23:07:17Z,main,xcanwin,User,GPL-2.0,data\raw\candidate_repos\javascript_candidates_raw.json,315,screened,final_sample_only,4,3,,True,True,True,True,2025-01-01,5,True,False,False,tests;tests/KeepChatGPT.test.js;tests/dev-server.test.js;tests/setup.js,,,False,44,data\raw\repo_metadata\xcanwin_keepchatgpt_quality_screen_snapshot.json,,,,,,data\interim\quality_screened_candidates\javascript_candidates_filtered.csv,265,JavaScript,"{""JavaScript"":157472,""Python"":30493}",157472,187965,0.7,True,enriched,,data\interim\enriched_candidates\candidate_enrichment_results.csv,265
playcanvas/engine,JavaScript,0.9995870811100885,1619,448,True,True,True,True,True,,False,,,19696006,MDEwOlJlcG9zaXRvcnkxOTY5NjAwNg==,engine,playcanvas/engine,https://github.com/playcanvas/engine,"Powerful web graphics runtime built on WebGL, WebGPU, WebXR and glTF",JavaScript,14837,14837,1770,607,False,False,True,False,2014-05-12T11:24:30Z,2026-04-28T18:13:16Z,2026-04-28T09:52:24Z,main,playcanvas,Organization,MIT,data\raw\candidate_repos\javascript_candidates_raw.json,318,screened,final_sample_only,4,3,,True,True,True,True,2025-01-01,5,True,True,True,examples/src/examples/test;examples/src/examples/test/attenuation.example.mjs;examples/src/examples/test/contact-hardening-shadows.controls.mjs;examples/src/examples/test/contact-hardening-shadows.example.mjs;examples/src/examples/test/detail-map.controls.mjs;examples/src/examples/test/detail-map.example.mjs;examples/src/examples/test/global-shader-properties.controls.mjs;examples/src/examples/test/global-shader-properties.example.mjs;examples/src/examples/test/material-test.example.mjs;examples/src/examples/test/opacity.example.mjs,.github/workflows/beta.yml;.github/workflows/ci.yml;.github/workflows/publish.yml;.github/workflows/upload.yml,.github/CODE_OF_CONDUCT.md;.github/CONTRIBUTING.md;.github/PULL_REQUEST_TEMPLATE.md,False,2854,data\raw\repo_metadata\playcanvas_engine_quality_screen_snapshot.json,,,,,,data\interim\quality_screened_candidates\javascript_candidates_filtered.csv,267,JavaScript,"{""CSS"":19,""GLSL"":68,""HTML"":112,""JavaScript"":8952056,""Shell"":3499}",8952056,8955754,0.7,True,enriched,,data\interim\enriched_candidates\candidate_enrichment_results.csv,267
graphql/graphql-spec,JavaScript,0.8298063665247887,65,18,True,True,True,True,True,,False,,,38342221,MDEwOlJlcG9zaXRvcnkzODM0MjIyMQ==,graphql-spec,graphql/graphql-spec,https://github.com/graphql/graphql-spec,GraphQL is a query language and execution engine tied to any backend service.,JavaScript,14597,14597,1149,194,False,False,True,False,2015-07-01T01:26:56Z,2026-04-28T16:03:29Z,2026-04-17T19:09:49Z,main,graphql,Organization,NOASSERTION,data\raw\candidate_repos\javascript_candidates_raw.json,325,screened,final_sample_only,4,3,,True,True,True,True,2025-01-01,5,True,True,True,spec;spec/Appendix A -- Conformance.md;spec/Appendix B -- Notation Conventions.md;spec/Appendix C -- Grammar Summary.md;spec/Appendix D -- Specified Definitions.md;spec/GraphQL.md;spec/Section 1 -- Overview.md;spec/Section 2 -- Language.md;spec/Section 3 -- Type System.md;spec/Section 4 -- Introspection.md,.github/workflows/ci.yml,.github/PULL_REQUEST_TEMPLATE.md;CONTRIBUTING.md,False,41,data\raw\repo_metadata\graphql_graphql_spec_quality_screen_snapshot.json,,,,,,data\interim\quality_screened_candidates\javascript_candidates_filtered.csv,274,JavaScript,"{""JavaScript"":13842,""Shell"":2839}",13842,16681,0.7,True,enriched,,data\interim\enriched_candidates\candidate_enrichment_results.csv,274
lint-staged/lint-staged,JavaScript,0.9941407753564718,308,181,True,True,True,True,True,,False,,,49704723,MDEwOlJlcG9zaXRvcnk0OTcwNDcyMw==,lint-staged,lint-staged/lint-staged,https://github.com/lint-staged/lint-staged,🚫💩 — Run tasks like formatters and linters against staged git files,JavaScript,14583,14583,456,38,False,False,True,False,2016-01-15T07:51:21Z,2026-04-27T22:06:53Z,2026-04-28T17:48:59Z,main,lint-staged,Organization,MIT,data\raw\candidate_repos\javascript_candidates_raw.json,327,screened,final_sample_only,4,3,,True,True,True,True,2025-01-01,5,True,True,True,test;test/__utils__;test/__utils__/createTempDir.js;test/__utils__/getRepoRootPath.js;test/e2e;test/e2e/__utils__;test/e2e/__utils__/forkLintStagedBin.js;test/e2e/internal-errors.test.js;test/e2e/kill-tasks-on-failure.test.js;test/e2e/no-stash.test.js,.github/workflows/default-branch-push.yml;.github/workflows/npm.yml;.github/workflows/pull-requests.yml;.github/workflows/security.yml;.github/workflows/tag.yml,.github/pull_request_template.md;CONTRIBUTING.md,False,207,data\raw\repo_metadata\lint_staged_lint_staged_quality_screen_snapshot.json,,,,,,data\interim\quality_screened_candidates\javascript_candidates_filtered.csv,276,JavaScript,"{""JavaScript"":348674,""TypeScript"":2055}",348674,350729,0.7,True,enriched,,data\interim\enriched_candidates\candidate_enrichment_results.csv,276
MithrilJS/mithril.js,JavaScript,0.9917243863003455,181,109,True,True,True,True,True,,False,,,17814354,MDEwOlJlcG9zaXRvcnkxNzgxNDM1NA==,mithril.js,MithrilJS/mithril.js,https://github.com/MithrilJS/mithril.js,A JavaScript Framework for Building Brilliant Applications,JavaScript,14507,14507,926,27,False,False,True,False,2014-03-17T01:59:39Z,2026-04-27T08:19:09Z,2026-02-16T19:46:08Z,main,MithrilJS,Organization,MIT,data\raw\candidate_repos\javascript_candidates_raw.json,329,screened,final_sample_only,4,3,,True,True,True,True,2025-01-01,5,True,True,True,api/tests;api/tests/test-mountRedraw.js;api/tests/test-router.js;api/tests/test-routerGetSet.js;pathname/tests;pathname/tests/test-buildPathname.js;pathname/tests/test-compileTemplate.js;pathname/tests/test-parsePathname.js;querystring/tests;querystring/tests/test-buildQueryString.js,.github/workflows/issue-create.yml;.github/workflows/notify-release.yml;.github/workflows/pr-create-release.yml;.github/workflows/publish-prerelease.yml;.github/workflows/push-release.yml;.github/workflows/rollback.yml;.github/workflows/test.yml,.github/ISSUE_TEMPLATE/1-core.yml;.github/ISSUE_TEMPLATE/2-stream.yml;.github/ISSUE_TEMPLATE/config.yml;.github/PULL_REQUEST_TEMPLATE.md;docs/contributing.md,False,166,data\raw\repo_metadata\mithriljs_mithril_js_quality_screen_snapshot.json,,,,,,data\interim\quality_screened_candidates\javascript_candidates_filtered.csv,277,JavaScript,"{""HTML"":6193,""JavaScript"":793081,""Shell"":425}",793081,799699,0.7,True,enriched,,data\interim\enriched_candidates\candidate_enrichment_results.csv,277
hmjz100/LinkSwift,JavaScript,1.0,163,264,True,True,True,True,True,,False,,,523325759,R_kgDOHzFRPw,LinkSwift,hmjz100/LinkSwift,https://github.com/hmjz100/LinkSwift,一个基于 JavaScript 的网盘文件下载地址获取工具。基于【网盘直链下载助手】修改 ，支持 百度网盘 / 阿里云盘 / 中国移动云盘 / 天翼云盘 / 迅雷云盘 / 夸克网盘 / UC网盘 / 123云盘 八大网盘,JavaScript,14489,14489,845,15,False,False,True,False,2022-08-10T11:59:44Z,2026-04-28T17:20:10Z,2026-04-20T10:40:08Z,dev,hmjz100,User,AGPL-3.0,data\raw\candidate_repos\javascript_candidates_raw.json,330,screened,final_sample_only,4,3,,True,True,True,True,2025-01-01,5,False,False,True,,,.github/CODE_OF_CONDUCT.md;.github/ISSUE_TEMPLATE/bug_report.yml;.github/ISSUE_TEMPLATE/config.yml;.github/ISSUE_TEMPLATE/feature_request.yml;.github/contributing.md,False,23,data\raw\repo_metadata\hmjz100_linkswift_quality_screen_snapshot.json,,,,,,data\interim\quality_screened_candidates\javascript_candidates_filtered.csv,278,JavaScript,"{""JavaScript"":613510}",613510,613510,0.7,True,enriched,,data\interim\enriched_candidates\candidate_enrichment_results.csv,278
shelljs/shelljs,JavaScript,1.0,58,38,True,True,True,True,True,,False,,,3604157,MDEwOlJlcG9zaXRvcnkzNjA0MTU3,shelljs,shelljs/shelljs,https://github.com/shelljs/shelljs,:shell: Portable Unix shell commands for Node.js,JavaScript,14406,14406,747,101,False,False,True,False,2012-03-02T17:04:47Z,2026-04-24T05:51:50Z,2026-04-16T07:04:53Z,main,shelljs,Organization,BSD-3-Clause,data\raw\candidate_repos\javascript_candidates_raw.json,332,screened,final_sample_only,4,3,,True,True,True,True,2025-01-01,5,True,True,True,test;test/.eslintrc.json;test/cat.js;test/cd.js;test/chmod.js;test/cmd.js;test/common.js;test/config.js;test/cp.js;test/dirs.js,.github/workflows/main.yml,.github/SECURITY.md;CONTRIBUTING.md,False,231,data\raw\repo_metadata\shelljs_shelljs_quality_screen_snapshot.json,,,,,,data\interim\quality_screened_candidates\javascript_candidates_filtered.csv,280,JavaScript,"{""JavaScript"":352886}",352886,352886,0.7,True,enriched,,data\interim\enriched_candidates\candidate_enrichment_results.csv,280
http-party/http-server,JavaScript,0.9883078054741538,58,45,True,True,True,True,True,,False,,,1908577,MDEwOlJlcG9zaXRvcnkxOTA4NTc3,http-server,http-party/http-server,https://github.com/http-party/http-server,"A simple, zero-configuration, command-line http server",JavaScript,14178,14178,1555,102,False,False,True,False,2011-06-16T23:54:57Z,2026-04-28T17:32:58Z,2026-04-15T11:09:09Z,master,http-party,Organization,MIT,data\raw\candidate_repos\javascript_candidates_raw.json,337,screened,final_sample_only,4,3,,True,True,True,True,2025-01-01,5,True,True,True,test;test/304.test.js;test/accept-encoding.test.js;test/allowed-hosts.test.js;test/cache.test.js;test/check-headers.js;test/cli.test.js;test/compression.test.js;test/content-type.test.js;test/coop.test.js,.github/workflows/node.js.yml;.github/workflows/release-drafter.yml;.github/workflows/stale.yml,.github/CONTRIBUTING.md;.github/ISSUE_TEMPLATE/bug-report.md;.github/ISSUE_TEMPLATE/feature-request.md;.github/PULL_REQUEST_TEMPLATE.md;CODE_OF_CONDUCT.md;SECURITY.md,False,168,data\raw\repo_metadata\http_party_http_server_quality_screen_snapshot.json,,,,,,data\interim\quality_screened_candidates\javascript_candidates_filtered.csv,284,JavaScript,"{""Dockerfile"":190,""HTML"":1781,""JavaScript"":166603}",166603,168574,0.7,True,enriched,,data\interim\enriched_candidates\candidate_enrichment_results.csv,284
ConardLi/easy-dataset,JavaScript,0.9961541958325835,818,378,True,True,True,True,True,,False,,,942756187,R_kgDOODFRWw,easy-dataset,ConardLi/easy-dataset,https://github.com/ConardLi/easy-dataset,A powerful tool for creating datasets for LLM fine-tuning 、RAG and Eval,JavaScript,14102,14102,1415,133,False,False,True,False,2025-03-04T16:14:14Z,2026-04-28T16:22:06Z,2026-04-10T06:04:48Z,main,ConardLi,User,NOASSERTION,data\raw\candidate_repos\javascript_candidates_raw.json,343,screened,final_sample_only,4,3,,True,True,True,True,2025-01-01,5,False,True,True,,.github/workflows/docker-build.yml,.github/ISSUE_TEMPLATE/bug_report.md;.github/ISSUE_TEMPLATE/feature-or-enhancement-.md;.github/ISSUE_TEMPLATE/question.md;.github/PULL_REQUEST_TEMPLATE.md,False,811,data\raw\repo_metadata\conardli_easy_dataset_quality_screen_snapshot.json,,,,,,data\interim\quality_screened_candidates\javascript_candidates_filtered.csv,287,JavaScript,"{""CSS"":2329,""Dockerfile"":2413,""HTML"":3071,""JavaScript"":2662504,""Shell"":2466}",2662504,2672783,0.7,True,enriched,,data\interim\enriched_candidates\candidate_enrichment_results.csv,287
electerm/electerm,JavaScript,0.9782885872988191,973,504,True,True,True,True,True,,False,,,106087444,MDEwOlJlcG9zaXRvcnkxMDYwODc0NDQ=,electerm,electerm/electerm,https://github.com/electerm/electerm,"📻Terminal/ssh/sftp/ftp/telnet/serialport/RDP/VNC/Spice client(linux, mac, win)",JavaScript,14006,14006,1124,436,False,False,True,False,2017-10-07T09:54:11Z,2026-04-28T10:51:01Z,2026-04-28T11:19:36Z,master,electerm,Organization,MIT,data\raw\candidate_repos\javascript_candidates_raw.json,347,screened,final_sample_only,4,3,,True,True,True,True,2025-01-01,5,True,True,True,test;test/e2e;test/e2e/00181.layout.spec.js;test/e2e/00182.workspace.spec.js;test/e2e/005.3.web-bookmark.spec.js;test/e2e/005.4.telnet-bookmark.spec.js;test/e2e/005.5.split-view.spec.js;test/e2e/005.6.split-view-config.spec.js;test/e2e/005.ai-config.spec.js;test/e2e/005.basic-ssh.spec.js,.github/workflows/build-homepage-trigger.yml;.github/workflows/linux-arm-legacy.yml;.github/workflows/linux-arm.yml;.github/workflows/linux-deb-tar.yml;.github/workflows/linux-legacy.yml;.github/workflows/linux-rpm-snap.yml;.github/workflows/mac-10.yml;.github/workflows/mac-arm.yml;.github/workflows/mac-test-1.yml;.github/workflows/mac-test-2.yml,.github/CONTRIBUTING.md;.github/ISSUE_TEMPLATE/1-bug-report.yml;.github/ISSUE_TEMPLATE/2-proposal.yml;.github/ISSUE_TEMPLATE/config.yml;SECURITY.md,False,842,data\raw\repo_metadata\electerm_electerm_quality_screen_snapshot.json,,,,,,data\interim\quality_screened_candidates\javascript_candidates_filtered.csv,291,JavaScript,"{""JavaScript"":2165252,""Pug"":2235,""Shell"":929,""Stylus"":44890}",2165252,2213306,0.7,True,enriched,,data\interim\enriched_candidates\candidate_enrichment_results.csv,291
automatisch/automatisch,JavaScript,0.9970979725193573,2566,70,True,True,True,True,True,,False,,,412217739,R_kgDOGJHxiw,automatisch,automatisch/automatisch,https://github.com/automatisch/automatisch,The open source Zapier alternative. Build workflow automation without spending time and money.,JavaScript,13807,13807,1047,278,False,False,True,False,2021-09-30T20:28:16Z,2026-04-28T02:25:06Z,2026-02-11T19:53:04Z,main,automatisch,Organization,NOASSERTION,data\raw\candidate_repos\javascript_candidates_raw.json,357,screened,final_sample_only,4,3,,True,True,True,True,2025-01-01,5,True,True,True,packages/backend/src/controllers/api/v1/apps/get-app.ee.test.js;packages/backend/src/controllers/api/v1/apps/get-apps.ee.test.js;packages/backend/src/controllers/api/v1/executions/get-execution.ee.test.js;packages/backend/src/controllers/api/v1/executions/get-executions.ee.test.js;packages/backend/src/controllers/api/v1/flows/create-flow.ee.test.js;packages/backend/src/controllers/api/v1/flows/delete-flow.ee.test.js;packages/backend/src/controllers/api/v1/flows/get-flow.ee.test.js;packages/backend/src/controllers/api/v1/flows/get-flows.ee.test.js;packages/backend/src/controllers/api/v1/flows/update-flow-status.ee.test.js;packages/backend/src/controllers/api/v1/mcp/delete-mcp-session.ee.test.js,.github/workflows/backend.yml;.github/workflows/ci.yml;.github/workflows/docs-change.yml;.github/workflows/playwright.yml;.github/workflows/release.yml,CODE_OF_CONDUCT.md,False,4678,data\raw\repo_metadata\automatisch_automatisch_quality_screen_snapshot.json,,,,,,data\interim\quality_screened_candidates\javascript_candidates_filtered.csv,298,JavaScript,"{""CSS"":3605,""Dockerfile"":576,""HTML"":2520,""Handlebars"":987,""JavaScript"":3898678,""Shell"":2076,""Vue"":1583}",3898678,3910025,0.7,True,enriched,,data\interim\enriched_candidates\candidate_enrichment_results.csv,298
